CustomerID,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,CreditAcceptance
16474,Jay,,Serrano,Alte Landstr 414,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0173,4/21/1973,Partial High School,Manual,M,M,0,2,0,0,16454,average
14988,Mandy,,Lu,1227 Wesley Court,,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0170,1/24/1975,Partial High School,Manual,F,M,1,2,0,0,16528,average
28546,Alisha,,Xu,"38, route de Marseille",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0173,8/26/1980,Partial High School,Manual,F,M,1,2,0,0,16649,average
19268,Alyssa,M,Ward,5312 Riverwood Circle,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0196,11/11/1978,Partial College,Manual,F,M,0,1,0,0,16652,average
20155,Jay,,Fernandez,6589 Viewpoint Ct,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0176,10/7/1977,Partial College,Manual,M,M,1,1,0,0,16722,average
15076,Sheila,,Ramos,Winterfeldtstr 4442,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0116,6/20/1969,Partial College,Manual,F,M,0,1,0,0,16826,average
29461,Colin,C,Xu,1654 Bonari Court,,Findon,South Australia,Australia,5023,1 (11) 500 555-0146,10/9/1977,High School,Manual,M,M,1,2,0,0,17045,average
16321,Ruth,D,Malhotra,7058 Crestwood Circle,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0191,10/25/1974,Partial High School,Manual,F,M,1,2,0,0,17149,average
23950,Roger,L,Zhou,"83, avenue des Champs-Elysées",,Orly,Val de Marne,France,94310,1 (11) 500 555-0197,5/12/1975,Partial High School,Manual,M,M,0,2,0,0,17234,average
24031,Tammy,,Suri,4601 San Ramon Road,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0113,4/25/1970,Partial College,Manual,F,M,0,1,0,0,17319,average
19266,Grant,M,Xu,8643 B Way,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0114,10/6/1979,Partial College,Manual,M,M,0,1,0,0,17472,average
16523,Sandra,C,Huang,6513 Beauer Lane,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0173,1/11/1979,Bachelors ,Clerical,F,M,1,0,0,0,17500,average
25555,Trisha,,Lu,3920 Valley Run,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0147,2/13/1980,Partial College,Manual,F,M,0,1,0,0,17518,average
24002,Thomas,,Harris,6812 Semillon Circle,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0191,5/27/1977,High School,Manual,M,M,0,2,0,0,17524,average
18032,Cassie,A,Raji,"24, rue Philibert-Delorme",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0184,6/5/1976,High School,Manual,F,M,0,1,0,0,17861,average
11611,Ernest,,Lin,"65, rue Faubourg St Antoine",,Orleans,Loiret,France,45000,1 (11) 500 555-0190,2/27/1974,Partial High School,Manual,M,M,0,1,0,0,17865,average
28410,Cheryl,R,Gill,466 Ranch Road,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0121,4/21/1977,High School,Manual,F,M,0,1,0,0,17906,average
17910,Dustin,M,Nara,9420 Fillet Ave,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0158,4/26/1977,High School,Manual,M,M,1,2,0,0,17932,average
17096,Samantha,S,Bennett,Hauptstr 2929,,Hof,Bayern,Germany,95010,1 (11) 500 555-0155,10/20/1972,Partial High School,Manual,F,M,0,2,0,0,18046,average
25562,Bonnie,R,Sharma,1456 La Mar Ct.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0139,10/9/1979,Bachelors ,Clerical,F,M,1,0,0,0,18278,average
14124,Justin,,Li,1901 Missing Canyon Court,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0113,9/11/1980,Partial College,Manual,M,M,0,1,0,0,18328,average
17852,Lindsey,,Shan,Zur Lindung 78,,Berlin,Hamburg,Germany,10791,1 (11) 500 555-0145,8/7/1973,Partial High School,Manual,F,M,0,2,0,0,18350,average
27001,Carla,,Kapoor,Lieblingsweg 54,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0190,4/8/1971,Partial High School,Manual,F,M,0,2,0,0,18402,average
14129,Monica,A,Martinez,9018 Vallet Crest Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0162,10/18/1979,Bachelors ,Clerical,F,M,1,0,0,0,18427,average
24168,Manuel,,Srini,3392 El Dorado,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0157,5/18/1977,High School,Manual,M,M,1,2,0,0,18455,average
20998,Eugene,L,She,1736 Windsor Drive,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0165,1/3/1978,Bachelors ,Clerical,M,M,0,0,0,0,18666,average
25298,Cedric,W,He,3627 Warren Street,,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0121,4/25/1980,Partial High School,Manual,M,M,1,2,0,0,18668,average
27155,Eric,C,Hall,"408, avenue du Québec",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0122,1/24/1980,Partial High School,Manual,M,M,1,2,0,0,18930,average
11491,Andre,,Perez,70 Tobi Drive,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0112,4/6/1971,Partial High School,Manual,M,M,0,2,0,0,19114,average
25566,Kristine,B,Navarro,8903 Summertime Dr.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0178,9/26/1977,Partial College,Manual,F,M,1,0,0,0,19300,average
20152,Rafael,I,She,5931 San Carlos,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0115,7/8/1980,Partial College,Manual,M,M,1,1,0,0,19456,average
27865,Destiny,,Butler,7045 Creekside Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0155,7/28/1977,High School,Manual,F,M,1,2,0,0,19458,average
25299,Hector,E,Romero,"29, boulevard Beau Marchais",,Lille,Nord,France,59000,1 (11) 500 555-0181,10/26/1980,Partial High School,Manual,M,M,1,2,0,0,19478,average
27862,Joanna,M,Alonso,5416 Thornwood Dr.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0194,8/10/1979,Partial College,Manual,F,M,1,1,0,0,19608,average
27835,Darren,A,Ruiz,"988, rue Marbeuf",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0199,8/24/1974,Partial High School,Manual,M,M,1,2,0,0,19688,average
21135,Raul,P,Raji,6026 Lacanda Ct,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0136,10/26/1980,Partial High School,Manual,M,M,0,2,0,0,19728,average
26878,Madeline,,Roberts,Höhenstr 9449,,Hof,Bayern,Germany,95010,1 (11) 500 555-0174,2/16/1976,High School,Manual,F,M,0,1,0,0,19852,average
19425,Arturo,,Zhao,3033 Lord Court,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0111,8/28/1969,High School,Manual,M,M,0,0,2,2,10768,bad
17918,Suzanne,,Zeng,9682 Concord,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0188,10/12/1978,Bachelors ,Clerical,F,M,1,0,0,0,24484,average
26916,Mackenzie,M,King,3898 Appalachian Drive,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0119,8/8/1980,Partial College,Manual,F,M,1,1,0,0,24532,average
19306,Candace,,Perez,"34, boulevard Tremblay",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0124,2/14/1968,High School,Manual,F,M,0,0,3,3,10869,bad
25732,Joanna,L,Sanz,3197 Thornhill Place,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0171,9/10/1960,Partial College,Manual,F,M,0,0,1,1,16268,bad
25677,Veronica,A,Lopez,"7, impasse Ste-Madeleine",,Chatou,Yveline,France,78400,1 (11) 500 555-0124,2/25/1974,Partial High School,Manual,F,M,1,2,0,0,24641,average
27838,Janelle,,Sai,Viktoria-Luise-Platz 64,,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0111,9/19/1974,Partial High School,Manual,F,M,0,2,0,0,24644,average
17926,Carolyn,,Ramos,9834 Vista Del Rio,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0161,11/4/1977,Bachelors ,Clerical,F,M,0,0,0,0,24877,average
12869,Alisha,A,Tang,"55, rue de la Cavalerie",,Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0137,3/25/1976,High School,Manual,F,M,0,1,0,0,25073,average
20139,Connor,,Wright,4592 Hill Drive,,Santa Monica,California,United States,90401,528-555-0127,2/8/1979,Bachelors ,Manual,M,M,1,0,0,0,25516,average
11370,Alicia,,Xu,3743 Grenadine Way,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0113,4/1/1978,Bachelors ,Clerical,F,M,1,0,0,0,25568,average
17349,Cassie,M,Kennedy,9648 Madhatter Circle,,Ballard,Washington,United States,98107,598-555-0144,11/26/1979,High School,Skilled Manual,F,M,1,2,0,0,25772,average
16516,Melvin,,She,2551 Damascus Loop,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0113,7/27/1980,Bachelors ,Clerical,M,M,1,0,0,0,25775,average
14127,Lacey,L,Zhang,6085 B Wildbrook Ct.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0189,2/8/1976,High School,Manual,F,M,1,2,0,0,26002,average
23997,Kristopher,A,Srini,8707 Goen Road,,Findon,South Australia,Australia,5023,1 (11) 500 555-0111,5/9/1978,Partial College,Manual,M,M,0,1,0,0,26067,average
11371,Lacey,C,Jai,6208 Prestwick Dr.,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,5/27/1978,Bachelors ,Clerical,F,M,1,0,0,0,26344,average
25582,Leonard,A,Luo,7118 Elliott Dr.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0156,6/19/1960,Partial College,Manual,M,M,0,0,1,1,18374,bad
23999,Gilbert,,Li,3689 Sun Tree Lane,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0190,8/24/1978,Partial College,Manual,M,M,1,1,0,0,26366,average
23773,Jon,,Cai,"1812, avenue de l´Europe",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0180,1/6/1971,Partial High School,Manual,M,M,1,2,0,0,26595,average
15647,Dawn,,He,536 Beech Ct.,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0125,11/20/1978,Bachelors ,Clerical,F,M,1,0,0,0,26667,average
25524,Shaun,,Anand,Potsdamer Straße 929,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0138,12/3/1974,Partial High School,Manual,M,M,0,2,0,0,26790,average
20153,Diane,M,Sanz,5033 N. 8th St.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0190,5/25/1979,Partial College,Manual,F,M,0,1,0,0,27010,average
29455,Dawn,D,Zeng,460 Skyline Dr,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0161,7/9/1978,Partial College,Manual,F,M,1,1,0,0,27082,average
22037,Angela,S,Gonzales,3182 Glendale Ave,,Seattle,Washington,United States,98104,671-555-0144,6/1/1975,High School,Skilled Manual,F,M,0,2,0,0,27300,average
20988,Anna,L,Martin,5195 Graham Street,,Melton,Victoria,Australia,3337,1 (11) 500 555-0168,3/24/1977,High School,Manual,F,M,0,2,0,0,27483,average
25557,Tyrone,K,Navarro,685 St. Peter Court,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0110,8/2/1980,Partial College,Manual,M,M,1,1,0,0,27674,average
12617,Jake,G,Ma,Hansaallee 6,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0136,10/5/1969,Partial College,Manual,M,M,0,1,0,0,27798,average
16525,Martha,,Liang,2987 Wiget Lane,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0131,5/25/1978,Bachelors ,Clerical,F,M,0,0,0,0,27891,average
26917,Roberto,A,Dominguez,2071 Lindell Dr,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0156,4/5/1979,Partial College,Manual,M,M,0,1,0,0,28034,average
23011,Isaiah,K,Rivera,8562 Veale Ave.,,Berkeley,California,United States,94704,689-555-0164,4/1/1978,Partial College,Skilled Manual,M,M,1,1,0,0,28110,average
27836,Pedro,,Navarro,"6, avenue de Norvege",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0193,12/19/1974,Partial High School,Manual,M,M,1,2,0,0,28325,average
17908,Warren,F,Yang,5502 Sun View Terr.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0177,1/13/1978,Partial College,Manual,M,M,1,1,0,0,28402,average
28738,Lori,A,Romero,4583 Tice,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0151,3/23/1972,Partial High School,Manual,F,M,1,2,0,0,28640,average
26989,Mason,V,Campbell,Königsteiner Straße 641,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0150,5/23/1972,Partial High School,Manual,M,M,0,2,0,0,28862,average
21097,Gary,,Ruiz,Winter der Böck 5850,,Berlin,Hessen,Germany,13441,1 (11) 500 555-0126,6/21/1977,High School,Manual,M,M,0,1,0,0,28888,average
11369,Ashlee,D,Tang,4111 Vista Diablo,,Findon,South Australia,Australia,5023,1 (11) 500 555-0187,8/4/1978,Bachelors ,Clerical,F,M,0,0,0,0,29302,average
16715,Katelyn,C,Ramirez,5424 Bel Air Drive,,Mill Valley,California,United States,94941,731-555-0157,9/21/1976,High School,Skilled Manual,F,M,1,2,0,0,29357,average
12249,Jessie,A,Cai,2429 Brown Street,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0192,9/16/1978,Bachelors ,Clerical,M,M,1,0,0,0,29582,average
15645,Javier,,Gill,3440 Alvina Drive,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0180,3/12/1979,Bachelors ,Clerical,M,M,0,0,0,0,29739,average
19265,Dale,,Raji,1315 Union St,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0117,2/23/1979,Partial College,Manual,M,M,0,1,0,0,29906,average
28121,Julia,,Robinson,4551 Thistle Circle,,Victoria,British Columbia,Canada,V8V,479-555-0156,2/15/1975,Partial College,Skilled Manual,F,M,1,2,0,0,30088,average
20994,Autumn,,Ma,9855 Norse Ct.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0166,10/23/1979,Bachelors ,Clerical,F,M,0,0,0,0,30374,average
20159,Ernest,,Zhu,2665 Escobar,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0163,6/4/1979,Bachelors ,Clerical,M,M,1,0,0,0,30750,average
25758,Leslie,,Gutierrez,Klara Straße 84,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0138,4/7/1968,Partial College,Manual,F,M,0,0,1,1,22401,bad
15254,Carla,C,Chapman,1568 Delta Fair Blvd.,,Columbus,Georgia,United States,31901,367-555-0181,2/24/1980,High School,Skilled Manual,F,M,0,2,0,0,30779,average
22571,Armando,,Vazquez,4628 Mountain View Place,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0113,2/10/1980,Partial College,Manual,M,M,1,1,0,0,31026,average
23557,Victoria,,Washington,5636 Barcelona,,Langford,British Columbia,Canada,V9,163-555-0197,10/6/1980,High School,Skilled Manual,F,M,1,2,0,0,31235,average
27873,Dawn,,Xu,5551 Orinda Court,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0149,4/3/1978,Bachelors ,Clerical,F,M,1,0,0,0,31288,average
14986,Richard,J,Martinez,1251 Alan Drive,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0150,8/5/1976,High School,Manual,M,M,0,1,0,0,31478,average
15245,Eduardo,,Ross,9968 Northwood Dr.,,Santa Monica,California,United States,90401,355-555-0178,5/28/1976,High School,Skilled Manual,M,M,1,2,0,0,31492,average
27876,Willie,J,Deng,5990 Curletto Drive,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0143,5/13/1977,High School,Manual,M,M,0,0,1,1,22549,bad
27891,Carlos,,Howard,8711 Pepper Dr.,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0193,10/22/1960,Partial College,Manual,M,M,0,0,1,1,22757,bad
27863,Carolyn,M,Ruiz,746 Whiteaben Drive,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0167,7/25/1980,Bachelors ,Clerical,F,M,0,0,0,0,31564,average
23553,Jasmine,A,Anderson,5153 Hackamore Lane,,Shawnee,British Columbia,Canada,V8Z 4N5,693-555-0191,3/25/1976,High School,Skilled Manual,F,M,0,2,0,0,31953,average
22406,Kelvin,,Shen,3098 Seabourne Ct,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0131,11/12/1977,High School,Manual,M,M,1,2,0,0,32029,average
24689,Sandra,,Ye,301 Sandy Ln.,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0125,1/26/1974,Partial College,Clerical,F,M,0,1,0,0,32055,average
26573,Samantha,,Clark,3022 Terra Calitina,,Spokane,Washington,United States,99202,556-555-0128,5/18/1975,High School,Skilled Manual,F,M,1,2,0,0,32163,average
24174,Keith,A,Chander,5465 Janin Pl.,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0146,5/26/1979,Bachelors ,Clerical,M,M,1,0,0,0,32206,average
22412,Drew,K,Andersen,6308 Broadway Street,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0190,10/4/1977,Bachelors ,Clerical,M,M,0,0,0,0,32278,average
25300,Jamie,P,Ashe,Platz des Landtags 25,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0183,5/2/1980,Partial High School,Manual,M,M,1,2,0,0,32372,average
19776,Judith,,Murphy,9266 Trees Drive,,Daly City,California,United States,94015,692-555-0193,5/22/1975,High School,Skilled Manual,F,M,1,2,0,0,32569,average
12212,Shawna,J,Xie,"71, avenue Reille",,Versailles,Yveline,France,78000,1 (11) 500 555-0134,5/19/1969,Graduate Degree,Manual,F,M,1,0,0,0,32607,average
27160,Brandi,,Vazquez,Im Himmelsweg 89,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0145,1/18/1978,High School,Manual,F,M,0,1,0,0,32648,average
24008,Monique,,Munoz,7036 Las Quebrados Ln.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0152,1/17/1979,Bachelors ,Clerical,F,M,0,0,0,0,32897,average
11141,Nicole,,Ramirez,1101 C Street,,Daly City,California,United States,94015,152-555-0162,6/21/1977,High School,Skilled Manual,F,M,0,2,0,0,32916,average
20820,Kathleen,A,Rubio,4803 Panoramic Ave.,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0144,6/14/1979,Bachelors ,Clerical,F,M,1,0,0,0,33158,average
19636,Jessica,,Lee,6594 Bent Tree Lane,,Beaverton,Oregon,United States,97005,955-555-0190,11/17/1976,High School,Skilled Manual,F,M,1,2,0,0,33194,average
16358,Samuel,L,Jai,3011 Normal Avenue,,Victoria,British Columbia,Canada,V8V,441-555-0132,1/8/1974,High School,Skilled Manual,M,M,1,2,0,0,33280,average
13524,Cheryl,,Blanco,7546 Gonzalez Ct.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0118,8/11/1978,Bachelors ,Clerical,F,M,0,0,0,0,33300,average
14131,Javier,,Navarro,5671 Dimaggio Way,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0169,8/16/1978,Bachelors ,Clerical,M,M,1,0,0,0,33354,average
21136,Natasha,,Carlson,9573 Royal Oak Rd.,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0128,3/12/1980,Partial High School,Manual,F,M,0,2,0,0,33364,average
17734,Leah,,Sun,4378 Dover Way,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0130,7/3/1978,Bachelors ,Clerical,F,M,1,0,0,0,33513,average
25717,Ernest,,Guo,609 Power Ave.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0181,3/18/1978,Bachelors ,Clerical,M,M,1,0,0,0,33832,average
26794,Michele,,Dominguez,8158 Pheasant Court,,Beaverton,Oregon,United States,97005,644-555-0186,11/26/1979,High School,Skilled Manual,F,M,1,2,0,0,33915,average
17906,Jonathon,,Vazquez,9003 C St.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0112,2/9/1979,Partial College,Manual,M,M,1,1,0,0,33927,average
13525,Cassandra,,Van,2559 Altura Drive,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0110,2/9/1978,Bachelors ,Clerical,F,M,1,0,0,0,33959,average
28861,Alexandra,,Walker,9691 Morengo Court,,Redmond,Washington,United States,98052,491-555-0193,12/19/1976,High School,Skilled Manual,F,M,1,2,0,0,33975,average
18760,Morgan,M,Wood,451 Buskirk Ave.,,Downey,California,United States,90241,321-555-0111,2/6/1978,Partial High School,Clerical,F,M,0,2,0,0,34049,average
18362,Erin,L,Howard,4613 Pine Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,394-555-0111,11/13/1978,High School,Skilled Manual,F,M,0,2,0,0,34261,average
26217,Pedro,C,Blanco,4312 Wintergreen Court,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0184,11/16/1972,Partial High School,Manual,M,M,1,2,0,0,34265,average
16195,Abby,,Perez,Attaché de Presse,,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0186,4/12/1973,High School,Manual,F,M,0,1,0,0,34274,average
28481,Kristine,K,Moreno,3451 Meier Road,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,1/15/1979,Partial College,Manual,F,M,1,1,0,0,34314,average
22316,Deanna,S,Sara,"68, avenue de l´ Union Centrale",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0118,3/21/1971,Partial High School,Manual,F,M,0,2,0,0,34431,average
27732,Katherine,,White,6613 Thornhill Place,,Walla Walla,Washington,United States,99362,205-555-0138,5/27/1978,High School,Skilled Manual,F,M,1,2,0,0,34558,average
18345,Samantha,,Bryant,5065 Fairfield Ave,,Metchosin,British Columbia,Canada,V9,161-555-0187,9/19/1975,High School,Skilled Manual,F,M,1,2,0,0,34697,average
11130,Caroline,L,Russell,3884 Bates Court,,Lebanon,Oregon,United States,97355,424-555-0137,1/6/1980,High School,Skilled Manual,F,M,1,2,0,0,34879,average
18772,Julia,B,Hill,2973 Steven Circle,,Lincoln Acres,California,United States,91950,114-555-0129,2/12/1976,Partial College,Skilled Manual,F,M,1,1,0,0,35018,average
27912,Caitlin,,Ramirez,3304 East Narrows Drive,# 103,Redmond,Washington,United States,98052,280-555-0149,3/10/1976,High School,Skilled Manual,F,M,1,2,0,0,35060,average
24510,Christian,P,Martinez,470 Keller Ridge,,Walla Walla,Washington,United States,99362,191-555-0143,7/11/1976,High School,Skilled Manual,M,M,0,2,0,0,35208,average
26775,Riley,,Bryant,5834 Martindale,,West Covina,California,United States,91791,484-555-0167,10/22/1976,High School,Skilled Manual,F,M,1,2,0,0,35448,average
19769,Andrea,,Peterson,2551 Damascus Loop,,Long Beach,California,United States,90802,603-555-0114,7/27/1980,Partial College,Skilled Manual,F,M,1,2,0,0,35521,average
14524,Carla,,Prasad,"99, avenue du Président-Kennedy",,Morangis,Essonne,France,91420,1 (11) 500 555-0112,5/19/1978,Graduate Degree,Manual,F,M,1,0,0,0,36237,average
18792,Gabriella,M,Peterson,1829 Satin Court,,W. Linn,Oregon,United States,97068,193-555-0123,8/24/1979,High School,Skilled Manual,F,M,1,2,0,0,36258,average
20992,Julio,,Serrano,1343 Prospect St,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0143,7/16/1979,Bachelors ,Clerical,M,M,1,0,0,0,36261,average
20433,Chloe,R,Taylor,6749 East 23rd Street,,Milwaukie,Oregon,United States,97222,806-555-0179,6/27/1975,High School,Skilled Manual,F,M,1,2,0,0,36419,average
16189,Amanda,,Hughes,3598 Teakwood Drive,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0182,4/2/1979,Partial College,Clerical,F,M,0,1,0,0,36492,average
26177,Nicole,S,Simmons,5200 Pennsylvania Blvd,,Vancouver,British Columbia,Canada,V7L 4J4,746-555-0125,10/7/1980,High School,Skilled Manual,F,M,0,2,0,0,36513,average
