CustomerID,Title,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
11139,,"""Tanya""","""Moreno""","""6155 Wilbur Drive""","""Cloverdale""","""South Australia""","""Australia""","""6105""","""1 (11) 500 555-0185""",11/9/1938,"""Partial College""","""Clerical""","""F""","""S""",0,2,0,2,27610
11140,,"""Javier""","""Alvarez""","""8935 Etcheverry Dr.""","""Burbank""","""California""","""United States""","""91502""","""763-555-0134""",2/11/1977,"""Partial High School""","""Clerical""","""M""","""S""",0,2,0,0,64633
11141,,"""Nicole""","""Ramirez""","""1101 C Street""","""Daly City""","""California""","""United States""","""94015""","""152-555-0162""",6/21/1977,"""High School""","""Skilled Manual""","""F""","""M""",0,2,0,0,32916
11142,,"""Eduardo""","""Patterson""","""6255 Macalvey Dr.""","""Langford""","""British Columbia""","""Canada""","""V9""","""190-555-0184""",8/14/1977,"""High School""","""Skilled Manual""","""M""","""S""",0,2,0,0,63488
11143,,"""Jonathan""","""Henderson""","""165 East Lane Road""","""Lakewood""","""California""","""United States""","""90712""","""149-555-0113""",2/4/1977,"""High School""","""Skilled Manual""","""M""","""M""",1,2,0,0,43666
11144,,"""Edward""","""Hernandez""","""7607 Pine Hollow Road""","""Ballard""","""Washington""","""United States""","""98107""","""178-555-0196""",9/9/1979,"""High School""","""Skilled Manual""","""M""","""S""",0,2,0,0,54938
11145,,"""Jasmine""","""Coleman""","""1961 Oak Grove Road""","""Beaverton""","""Oregon""","""United States""","""97005""","""857-555-0115""",12/8/1979,"""High School""","""Skilled Manual""","""F""","""S""",0,2,0,0,29691
11146,,"""Karla""","""Goel""","""3272 Corrie Lane""","""Matraville""","""New South Wales""","""Australia""","""2036""","""1 (11) 500 555-0137""",8/26/1939,"""Bachelors ""","""Management""","""F""","""S""",1,2,0,2,66934
11147,,"""Ernest""","""Wu""","""1832 RiverRock Dr""","""Warrnambool""","""Victoria""","""Australia""","""3280""","""1 (11) 500 555-0139""",2/5/1939,"""Graduate Degree""","""Management""","""M""","""M""",1,1,0,2,124211
11148,,"""Ross""","""Vazquez""","""1201 Paso Del Rio Way""","""East Brisbane""","""Queensland""","""Australia""","""4169""","""1 (11) 500 555-0163""",8/16/1941,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,2,63251
11149,,"""Theodore""","""Gill""","""9120 Pinewood Court""","""Hervey Bay""","""Queensland""","""Australia""","""4655""","""1 (11) 500 555-0194""",4/20/1941,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,2,82448
11150,,"""Russell""","""Shen""","""4755 Easley Drive""","""Sunbury""","""Victoria""","""Australia""","""3429""","""1 (11) 500 555-0191""",3/15/1941,"""Bachelors ""","""Management""","""M""","""S""",1,2,0,2,77855
11151,,"""Melinda""","""Gill""","""805 Rainier Dr.""","""Sydney""","""New South Wales""","""Australia""","""1002""","""1 (11) 500 555-0117""",2/25/1942,"""Graduate Degree""","""Management""","""F""","""S""",0,1,0,2,94385
11152,,"""James""","""Williams""","""6827 Seagull Court""","""Puyallup""","""Washington""","""United States""","""98371""","""355-555-0153""",1/10/1976,"""High School""","""Skilled Manual""","""M""","""S""",1,2,0,0,62553
11153,,"""Angela""","""James""","""8877 Weatherly Drive""","""Renton""","""Washington""","""United States""","""98055""","""847-555-0111""",6/23/1976,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,37229
11154,,"""Megan""","""Walker""","""6898 Holiday Hills""","""Woodburn""","""Oregon""","""United States""","""97071""","""918-555-0186""",8/21/1976,"""Partial College""","""Skilled Manual""","""F""","""S""",1,1,0,0,33375
11155,,"""Hunter""","""Robinson""","""8356 Mori Court""","""Burbank""","""California""","""United States""","""91502""","""891-555-0125""",1/26/1976,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,60713
11157,,"""Hannah""","""Long""","""1832 Preston Ct.""","""Tacoma""","""Washington""","""United States""","""98403""","""974-555-0177""",6/11/1975,"""High School""","""Skilled Manual""","""F""","""M""",1,2,0,0,45639
11158,,"""Jason""","""Wright""","""6771 Bundros Court""","""San Gabriel""","""California""","""United States""","""91776""","""694-555-0176""",10/8/1975,"""High School""","""Skilled Manual""","""M""","""S""",1,2,0,0,57274
11159,,"""Brianna""","""Hughes""","""6793 Bonifacio St.""","""Woodland Hills""","""California""","""United States""","""91364""","""319-555-0183""",9/17/1975,"""High School""","""Skilled Manual""","""F""","""S""",0,2,0,0,32033
11160,,"""Maurice""","""Tang""","""2886 Chaparral Court""","""Concord""","""California""","""United States""","""94519""","""947-555-0172""",1/8/1974,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,54434
11161,,"""Emily""","""Wood""","""1562 Black Walnut""","""Concord""","""California""","""United States""","""94519""","""184-555-0114""",4/22/1974,"""Partial College""","""Skilled Manual""","""F""","""S""",0,1,0,0,46024
11163,,"""Gabriel""","""Wang""","""8002 Crane Court""","""Spring Valley""","""California""","""United States""","""91977""","""617-555-0150""",12/20/1974,"""Partial College""","""Skilled Manual""","""M""","""M""",1,1,0,0,56829
11164,,"""Devin""","""Brooks""","""4231 Highland Dr.""","""Torrance""","""California""","""United States""","""90505""","""502-555-0138""",5/5/1974,"""Partial College""","""Skilled Manual""","""M""","""S""",0,1,0,0,48946
11165,,"""Jocelyn""","""Alexander""","""3376 Bank Way""","""Oakland""","""California""","""United States""","""94611""","""354-555-0134""",7/18/1973,"""Partial College""","""Skilled Manual""","""F""","""M""",0,1,0,0,89154
11166,,"""Ashley""","""Martinez""","""6993 Whyte Park Ave.""","""Olympia""","""Washington""","""United States""","""98501""","""131-555-0194""",4/24/1972,"""Partial College""","""Skilled Manual""","""F""","""S""",0,2,0,0,70041
11169,,"""Bryce""","""Richardson""","""1841 Blackwood Drive""","""Coronado""","""California""","""United States""","""92118""","""178-555-0176""",6/22/1968,"""Bachelors ""","""Management""","""M""","""M""",1,1,4,4,116323
11170,,"""Carol""","""Howard""","""6281 Edward Ave""","""Burien""","""Washington""","""United States""","""98168""","""845-555-0127""",2/5/1968,"""Bachelors ""","""Management""","""F""","""M""",1,1,4,4,104668
11171,,"""Jonathan""","""Hill""","""3731 Chinquapin Ct""","""Woodland Hills""","""California""","""United States""","""91364""","""134-555-0196""",10/9/1967,"""Bachelors ""","""Management""","""M""","""S""",1,2,0,1,128776
11172,,"""Gabrielle""","""Adams""","""5621 Arcadia Pl.""","""Lynnwood""","""Washington""","""United States""","""98036""","""403-555-0152""",11/21/1967,"""Bachelors ""","""Management""","""F""","""M""",1,2,0,1,97616
11173,,"""Sarah""","""Thomas""","""5636 Mt. Whitney Dr.""","""W. Linn""","""Oregon""","""United States""","""97068""","""868-555-0188""",9/1/1967,"""Graduate Degree""","""Management""","""F""","""S""",0,4,0,0,151318
11174,,"""Nicholas""","""Robinson""","""1318 Lasalle Street""","""Los Angeles""","""California""","""United States""","""90012""","""949-555-0138""",7/13/1967,"""Graduate Degree""","""Management""","""M""","""M""",1,0,1,1,183231
11175,,"""Luis""","""Wang""","""6943 Patterson Blvd.""","""Beverly Hills""","""California""","""United States""","""90210""","""418-555-0127""",3/5/1963,"""Partial College""","""Skilled Manual""","""M""","""S""",1,2,0,0,98032
11176,,"""Mason""","""Roberts""","""5753 Megan Dr.""","""Haney""","""British Columbia""","""Canada""","""V2W 1W2""","""539-555-0162""",1/25/1968,"""Bachelors ""","""Management""","""M""","""M""",1,1,4,4,140875
11177,,"""Jose""","""Flores""","""3991 Rambling Rose Drive""","""San Diego""","""California""","""United States""","""92102""","""157-555-0182""",7/4/1942,"""Graduate Degree""","""Management""","""M""","""M""",1,2,4,4,185657
11179,,"""Molly""","""Rodriguez""","""5556 Riverland Dr.""","""Beverly Hills""","""California""","""United States""","""90210""","""135-555-0185""",6/14/1943,"""Graduate Degree""","""Management""","""F""","""M""",1,3,4,4,141844
11180,,"""April""","""Anand""","""3531 Brookview Drive""","""Chula Vista""","""California""","""United States""","""91910""","""702-555-0144""",1/2/1943,"""Bachelors ""","""Management""","""F""","""M""",1,4,3,3,145176
11181,,"""Devin""","""Martin""","""1085 Greenbelt Way""","""Los Angeles""","""California""","""United States""","""90012""","""735-555-0197""",8/8/1943,"""Graduate Degree""","""Management""","""M""","""M""",1,2,3,3,184504
11182,,"""Stephanie""","""Torres""","""6968 Mildred Ln.""","""Sedro Woolley""","""Washington""","""United States""","""98284""","""567-555-0176""",8/25/1944,"""Bachelors ""","""Management""","""F""","""S""",1,2,0,4,80891
11183,,"""Jasmine""","""Lee""","""7502 Contuti Avenue""","""Santa Cruz""","""California""","""United States""","""95062""","""147-555-0199""",7/15/1944,"""Bachelors ""","""Management""","""F""","""S""",1,2,0,4,90366
11184,,"""Meghan""","""Hernandez""","""5872 L St.""","""Concord""","""California""","""United States""","""94519""","""967-555-0188""",11/16/1944,"""Bachelors ""","""Management""","""F""","""S""",1,2,0,4,91037
11185,,"""Ashley""","""Henderson""","""8834 San Jose Ave.""","""Metchosin""","""British Columbia""","""Canada""","""V9""","""173-555-0121""",10/8/1944,"""Bachelors ""","""Management""","""F""","""S""",1,2,0,4,83404
11186,,"""Sarah""","""Price""","""4815 Paraiso Ct.""","""Palo Alto""","""California""","""United States""","""94303""","""180-555-0133""",5/21/1944,"""Bachelors ""","""Management""","""F""","""S""",1,2,0,4,79819
11187,,"""Jennifer""","""Cooper""","""2429 Longview Road""","""Burien""","""Washington""","""United States""","""98168""","""857-555-0111""",2/22/1944,"""Graduate Degree""","""Management""","""F""","""M""",1,2,0,4,85829
11188,,"""Catherine""","""Morris""","""6542 Stonewood Drive""","""San Gabriel""","""California""","""United States""","""91776""","""795-555-0117""",9/6/1944,"""Graduate Degree""","""Management""","""F""","""M""",0,2,0,4,104279
11189,,"""Lawrence""","""Blanco""","""7502 Contuti Avenue""","""Bellingham""","""Washington""","""United States""","""98225""","""656-555-0171""",7/15/1944,"""Graduate Degree""","""Management""","""M""","""S""",1,2,0,4,121950
11190,,"""Carson""","""Bryant""","""2995 Youngsdale Dr.""","""Beverly Hills""","""California""","""United States""","""90210""","""240-555-0142""",6/22/1944,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,5,95877
11191,,"""Kristi""","""Perez""","""1769 Lislin Ct""","""Colma""","""California""","""United States""","""94014""","""123-555-0181""",12/18/1945,"""Bachelors ""","""Management""","""F""","""S""",1,3,0,5,80055
11192,,"""James""","""Brown""","""673 Old Mountain View Dr.""","""Seattle""","""Washington""","""United States""","""98104""","""725-555-0117""",9/13/1945,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,4,112289
11193,,"""Ian""","""Gray""","""5941 Gill Dr.""","""Woodburn""","""Oregon""","""United States""","""97071""","""596-555-0190""",2/13/1945,"""Bachelors ""","""Management""","""M""","""M""",1,2,0,4,111071
11194,,"""Jacqueline""","""Price""","""872 Mark Twain Dr""","""Palo Alto""","""California""","""United States""","""94303""","""266-555-0112""",6/10/1945,"""Bachelors ""","""Management""","""F""","""M""",1,2,0,4,89692
11195,,"""Megan""","""Henderson""","""8411 Mt. Olivet Place""","""Renton""","""Washington""","""United States""","""98055""","""560-555-0150""",2/10/1946,"""Bachelors ""","""Management""","""F""","""M""",1,3,0,5,86347
11196,,"""Alfredo""","""Romero""","""2499 Greendell Pl""","""Beaverton""","""Oregon""","""United States""","""97005""","""342-555-0110""",6/7/1946,"""Bachelors ""","""Management""","""M""","""M""",1,3,0,5,96935
11197,,"""Andrea""","""Morris""","""1883 Green View Court""","""Seattle""","""Washington""","""United States""","""98104""","""715-555-0178""",6/18/1946,"""Bachelors ""","""Management""","""F""","""M""",0,1,1,3,86749
11198,,"""Brooke""","""Sanders""","""5192 Dumbarton Drive""","""Santa Cruz""","""California""","""United States""","""95062""","""215-555-0156""",11/26/1946,"""Bachelors ""","""Management""","""F""","""S""",1,1,1,4,84010
11199,,"""Jacqueline""","""Bennett""","""8948 Chinquapin Court""","""Burlingame""","""California""","""United States""","""94010""","""413-555-0174""",11/6/1946,"""Bachelors ""","""Management""","""F""","""M""",1,1,1,4,81296
11200,,"""Jason""","""Griffin""","""7239 Nicholas Drive""","""Victoria""","""British Columbia""","""Canada""","""V8V""","""232-555-0160""",11/22/1947,"""Bachelors ""","""Management""","""M""","""M""",1,1,1,4,101131
11201,,"""Amanda""","""Foster""","""3984 San Francisco""","""Santa Monica""","""California""","""United States""","""90401""","""505-555-0159""",8/18/1947,"""Bachelors ""","""Management""","""F""","""M""",1,1,1,4,83256
11202,,"""Alexia""","""Price""","""2079 Wellington Ct""","""Lakewood""","""California""","""United States""","""90712""","""552-555-0118""",8/26/1947,"""Bachelors ""","""Management""","""F""","""M""",0,2,0,5,96418
11203,,"""Luis""","""Diaz""","""3682 Diablo View Road""","""Port Hammond""","""British Columbia""","""Canada""","""V6B 3P7""","""171-555-0126""",8/21/1948,"""High School""","""Professional""","""M""","""M""",1,2,1,2,55404
11204,,"""Destiny""","""Rivera""","""6965 Appalachian Drive""","""Beaverton""","""Oregon""","""United States""","""97005""","""743-555-0111""",6/1/1948,"""High School""","""Professional""","""F""","""M""",1,2,1,2,50201
11205,,"""Abby""","""Fernandez""","""8330 Glenside Court""","""Burien""","""Washington""","""United States""","""98168""","""134-555-0119""",7/24/1948,"""High School""","""Professional""","""F""","""M""",1,2,1,2,52116
11206,,"""Blake""","""Flores""","""9410 Ferry St.""","""Lynnwood""","""Washington""","""United States""","""98036""","""975-555-0163""",9/24/1948,"""Partial College""","""Professional""","""M""","""M""",1,1,1,2,96883
11208,,"""Maria""","""Reed""","""1413 Bridgeview St""","""Glendale""","""California""","""United States""","""91203""","""156-555-0163""",2/4/1948,"""Bachelors ""","""Management""","""F""","""M""",1,0,1,2,81421
11209,,"""Allison""","""Evans""","""3515 Sutton Circle""","""Lincoln Acres""","""California""","""United States""","""91950""","""988-555-0151""",1/13/1948,"""Bachelors ""","""Management""","""F""","""M""",1,0,1,2,73189
11210,,"""Edward""","""Wood""","""1039 Adelaide St.""","""West Covina""","""California""","""United States""","""91791""","""229-555-0114""",6/8/1948,"""Partial College""","""Professional""","""M""","""M""",1,2,1,4,87565
11211,,"""Samantha""","""Russell""","""9256 Village Oaks Dr.""","""Haney""","""British Columbia""","""Canada""","""V2W 1W2""","""547-555-0121""",10/12/1949,"""High School""","""Professional""","""F""","""M""",1,2,1,2,50320
11212,,"""Chloe""","""Campbell""","""3562 East Ave.""","""Metchosin""","""British Columbia""","""Canada""","""V9""","""205-555-0169""",11/5/1949,"""High School""","""Professional""","""F""","""M""",1,2,1,2,48200
11213,,"""Stephanie""","""Murphy""","""5514 Grant Street""","""Edmonds""","""Washington""","""United States""","""98020""","""293-555-0151""",5/14/1949,"""Partial College""","""Professional""","""F""","""S""",1,2,1,2,69431
11214,,"""Charles""","""Miller""","""2719 Little Dr""","""Milwaukie""","""Oregon""","""United States""","""97222""","""389-555-0115""",11/7/1949,"""Partial College""","""Professional""","""M""","""S""",1,2,1,2,91233
11216,,"""Jasmine""","""Torres""","""8328 San Francisco""","""Portland""","""Oregon""","""United States""","""97205""","""939-555-0130""",5/20/1950,"""Partial College""","""Professional""","""F""","""S""",1,2,1,2,79388
11217,,"""Natalie""","""Adams""","""6592 Bent Tree Lane""","""Portland""","""Oregon""","""United States""","""97205""","""300-555-0150""",2/11/1950,"""Partial College""","""Professional""","""F""","""S""",1,2,1,2,81490
11218,,"""Olivia""","""Brown""","""3964 Stony Hill Circle""","""Tacoma""","""Washington""","""United States""","""98403""","""414-555-0147""",9/11/1950,"""Partial College""","""Professional""","""F""","""S""",0,2,1,2,76220
11219,,"""Charles""","""Cook""","""6871 Bel Air Dr.""","""Woodburn""","""Oregon""","""United States""","""97071""","""755-555-0111""",12/2/1950,"""High School""","""Professional""","""M""","""M""",1,2,1,2,88557
11220,,"""Erica""","""Huang""","""9142 All Ways Drive""","""Colma""","""California""","""United States""","""94014""","""618-555-0157""",2/23/1950,"""Partial College""","""Professional""","""F""","""M""",1,1,1,2,98934
11221,,"""Nathan""","""Perry""","""9714 Nicholas Drive""","""Lakewood""","""California""","""United States""","""90712""","""271-555-0191""",6/10/1950,"""Partial College""","""Professional""","""M""","""M""",1,1,2,4,107014
11222,,"""Alexandra""","""Rivera""","""4999 Corte Segunda""","""Santa Monica""","""California""","""United States""","""90401""","""488-555-0143""",8/17/1950,"""Bachelors ""","""Management""","""F""","""M""",1,1,1,3,97838
11223,,"""Hailey""","""Patterson""","""5045 Vancouver Way""","""Langley""","""British Columbia""","""Canada""","""V3A 4R2""","""480-555-0126""",9/16/1951,"""High School""","""Professional""","""F""","""S""",1,2,1,2,93756
11224,,"""Tiffany""","""Li""","""6404 Del Mar Ave""","""Burien""","""Washington""","""United States""","""98168""","""197-555-0118""",9/6/1951,"""High School""","""Professional""","""F""","""S""",1,2,1,2,58807
11225,,"""Madison""","""Lee""","""5927 Seaview Avenue""","""Renton""","""Washington""","""United States""","""98055""","""471-555-0142""",2/16/1951,"""Partial College""","""Professional""","""F""","""M""",1,1,1,2,75300
